	SW48_000085	SW48_000086	SW48_000087	SW48_000088	SW48_000089	SW48_000090	SW48_000091	SW48_000092	SW48_000093	SW48_000094	SW48_000095	SW48_000096	SW48_000098	SW48_000099	SW48_000100	PP48_000085-4	PP48_000086-4	PP48_000087-4	PP48_000088-4	PP48_000089-4	PP48_000090-4	PP48_000091-4	PP48_000092-4	PP48_000093-4	PP48_000094-4	PP48_000095-4	PP48_000096-4	PP48_000097-4	PP48_000098-4	PP48_000099-4	PP48_000100-4	PP48_000101-4
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_218875__full-cat_1	0	0	1.984696764	0	0	0	1.855347968	1.510741809	1.537213349	2.17982585	1.810120168	2.166192783	2.162894799	2.395250064	3.452422991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_228725__full-cat_2	0	3.448118519	1.961818415	0	0	3.660197703	2.178470367	3.625148232	2.472624024	4.300737487	2.991113204	3.298520829	0	6.975326355	1.742686473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_241655__full-cat_1	10.55316524	8.073069298	9.025508627	6.674572691	9.385593831	11.04092604	11.61677141	11.83309066	11.94447478	10.26790555	8.493216276	7.148436185	12.20988999	7.431990854	9.097848498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_244986__full-cat_2	4.287742727	0	3.626218295	5.221148152	0	0	0	3.166868813	0	0	2.632400366	0	0	9.486981096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_265921__full-cat_1	25.45224026	30.22105242	36.17638914	27.44736341	31.22416884	37.87902403	32.87509826	26.59600905	34.65598434	25.4256907	30.67822565	58.09335192	27.52956421	32.16798451	51.43121759	0	0	0	0	0	0	0	0	52.99445196	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_267233__full-cat_1	3.049615467	3.318666971	4.529913075	3.354056629	2.894146198	2.544038514	2.835138468	2.876098423	3.067885364	2.356568486	3.327751406	3.111440544	3.538376284	4.875565084	7.626083872	0	0	0	14.69560054	5.572114936	0	26.44670553	10.42964881	0	0	0	0	10.5476845	12.10801428	0	15.11782865	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_271055__full-cat_1	2.434706626	0	3.248725539	0	2.578235873	0	1.923099439	2.541080365	2.708112027	2.373401118	2.637919025	4.115766289	0	3.039952885	3.485372946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_286283__full-cat_1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.678572555	3.529306218	0	0	0	0	0	0	15.75333097	8.967811244	0	0	8.86745624	0	0	12.13339795	0	11.8879068	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_299245__full-cat_1	0	0	0	0	0	0	0	1.362196066	0	0	0	0	0	2.80266643	1.325320385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_309145__full-cat_1	0	0	0	0	0	0	0	1.77306727	0	0	0	0	0	5.09942023	1.955030623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_348378__full-cat_2	0	0	2.36218952	0	0	0	2.746540391	2.910864448	0	2.659555863	2.991113204	0	3.368932912	3.111586532	2.061202698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_372171__full-cat_2	3.323831572	0	2.642449294	3.756543424	0	2.835647671	2.538074327	2.891901162	0	2.836298499	3.167710294	0	3.697852398	5.081511819	1.321659279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_372325__full-cat_2	4.146479886	3.153910455	4.621426471	5.377670794	4.881324044	4.796467869	5.993399335	8.827409776	5.285397386	5.891421215	9.701802608	7.010587554	9.728042965	9.782469889	6.355680078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_374183__full-cat_2	1.811488207	0	1.687278229	0	0	0	1.584342085	2.142851353	1.563378682	0	1.407258057	0	0	3.299624855	1.786619745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_375837__full-cat_2	1.86134568	0	2.213480253	0	0	0	1.73026833	1.852080963	1.399845347	1.784258997	2.08605312	0	0	2.493746329	2.661624088	0	0	0	0	0	0	0	7.112402021	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_389656__full-cat_2	2.235276732	0	1.601484421	3.096912287	0	0	0	1.637163718	0	0	0	0	0	4.557690776	0.984837524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_396092__full-cat_1	4.42069599	4.295437746	4.941723355	3.924246255	3.821495859	4.645635546	4.560195146	3.286969627	4.121040041	3.652681154	4.751565441	5.809335192	4.375625883	5.323275376	8.277760746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_396785__full-cat_1	0	0	2.070490572	0	0	0	2.934159848	2.518956531	3.205253365	2.794216919	3.460199224	3.012977235	4.844086968	4.127888896	6.699824045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_412550__full-cat_2	0	0	2.282115299	0	0	0	0	1.798351651	0	0	0	0	0	6.388825872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_412923__full-cat_1	2.285134205	0	2.505179201	0	0	0	1.427992537	2.10492478	0	0	1.45140733	0	0	5.350137994	1.464442414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_428754__full-cat_1	0	0	0	0	0	0	1.683363465	2.177617378	0	0	0	0	0	2.659399137	1.369253657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_430670__full-cat_2	4.495482201	0	3.208688428	4.382633995	0	2.966369018	2.459899553	3.034125809	0	2.718470075	2.825553433	2.825896949	4.236084283	4.902427702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_434117__full-cat_1	0	0	1.864585432	0	0	0	0	2.117566971	1.497965348	0	1.512112579	0	0	2.704170166	2.628674133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_438448__full-cat_1	5.833324408	5.413428392	6.863504659	5.802517967	6.644307468	7.320395407	5.936071167	5.246509212	5.475096054	5.891421215	6.296789975	6.518271012	4.973661311	6.661929151	7.541878433	0	0	0	0	0	0	0	18.89143936	0	0	0	0	0	12.23493266	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_442924__full-cat_2	0	0	0	0	0	0	0	1.668769195	0	0	0	0	0	5.900821654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_454051__full-cat_1	3.190878309	0	2.402226631	0	0	2.704926325	2.631884056	1.804672747	2.145557355	2.39023375	2.08605312	0	0	2.40420427	2.764135057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_525025__full-cat_2	7.960576614	0	6.005566577	7.714330246	0	6.526011839	5.024032138	6.646631851	0	5.378025938	6.318864611	0	8.322659709	9.970508211	2.310157908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_538380__full-cat_1	4.304361885	0	4.020869813	3.108092476	3.128531277	6.033292917	3.272917202	3.188992647	2.420293357	4.224990643	5.021979734	3.879454349	5.551762225	3.590636545	1.599903338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_562483__full-cat_1	4.495482201	0	3.385995632	0	0	0	3.184319125	4.412124614	3.198712032	3.433856937	2.864184046	0	0	6.585818401	3.50001737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_556221__full-cat_2	7.254262405	0	6.674758281	9.30191705	7.449369262	7.209785036	6.853321848	8.501873361	6.155394727	6.455314389	6.688614767	7.148436185	8.083445538	16.57871213	7.670017144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_565526__full-cat_1	0	0	1.847426671	0	0	0	1.594765388	1.652966456	0	0	0	0	0	4.212953851	0.929920933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_578208__full-cat_1	1.994298943	0	2.510898788	0	2.404994728	0	2.663153965	3.400749344	2.950141362	2.499645859	3.002150523	2.510814363	3.757655941	2.789235122	5.158498404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_611826__full-cat_1	0	0	0	0	0	0	0	0	0	0	2.014310553	3.249289175	4.31582234	4.929290319	6.773046166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_612380__full-cat_2	3.897192518	0	3.100016271	5.131706642	0	0	2.412994689	3.830583834	0	0	2.334392778	0	0	6.115722594	1.398542506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_624750__full-cat_1	5.35136883	0	4.341166697	5.69071608	0	0	3.913950348	5.26231195	0	0	3.548497768	0	0	8.833324069	3.833178019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_624982__full-cat_2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.190568337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_632416__full-cat_1	0	0	0	0	0	0	0	2.604291319	0	0	2.55513914	0	0	4.266679086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_645855__full-cat_1	6.323589565	0	5.273459413	8.373961383	0	0	0	4.927293892	0	0	4.254886127	0	0	13.7849999	3.74897258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_661421__full-cat_1	0	0	0	0	0	0	2.892466635	2.787603087	3.224877365	4.283904855	3.427087269	4.529312184	5.511893197	3.532434207	7.19407336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_669984__full-cat_2	0	0	0	0	0	0	4.747814603	4.939936083	0	0	6.070524954	0	0	5.918730065	3.606189445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_676828__full-cat_2	0	0	2.659608056	0	0	0	2.673577268	2.006947801	0	0	2.168833006	0	0	2.542994461	3.423134143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_686083__full-cat_1	2.999757993	3.212752068	3.351678109	2.973930211	0	2.795425718	2.762175346	2.71491049	2.498789358	0	2.991113204	3.131133205	0	3.147403355	5.18046504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_694910__full-cat_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3.957758985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_700628__full-cat_2	4.088312833	0	3.391715219	5.14288683	0	0	3.085297744	3.309093461	0	2.903629028	3.118042363	0	4.31582234	5.770985669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_708030__full-cat_2	0	0	2.230639014	0	0	0	1.855347968	2.139690805	2.014730687	0	1.887381395	0	0	3.250376723	1.969675047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_728213__full-cat_2	0	0	1.647241118	0	0	0	2.355666521	2.329323668	1.739994684	0	0	0	0	3.608544957	1.314337067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_718794__full-cat_1	0	0	2.367909107	0	0	0	2.277491747	2.771800349	0	0	2.14675837	0	0	4.902427702	2.522502058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_740896__full-cat_1	0	0	7.750040678	0	8.927014328	9.683435133	11.30407231	11.58656793	7.175842738	9.22428236	13.22822574	10.90973456	12.60858028	13.84767934	9.266259376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_741148__full-cat_2	4.379148096	4.389584327	5.38213157	6.663392502	7.551275818	5.9629045	6.227923656	9.010721543	6.672160066	6.312237017	11.2801391	8.02475963	9.907453594	10.68236758	6.55704091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_750226__full-cat_1	2.924971783	2.612567615	2.905550306	2.482001905	2.374422761	2.694870836	2.131565503	3.644111519	3.584650702	3.122453244	3.035262477	3.396984138	2.47187977	4.029392631	9.632369979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_785354__full-cat_1	1.911203154	0	1.835987496	0	2.323469483	2.45353912	2.168047064	1.842599319	2.570744025	2.844714815	3.76924413	3.633296078	2.721061198	3.389166913	6.864573817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_790525__full-cat_2	2.551040731	0	2.722523515	3.96896701	0	0	1.688575117	4.213010108	0	2.188242166	2.49443389	0	0	5.753077257	1.420509142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_796332__full-cat_2	4.528720516	0	4.278251238	0	4.56541372	4.323859924	3.867045484	3.80846	4.127581374	6.194408592	3.951359879	5.001936064	0	5.999317918	2.562774225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_800275__full-cat_2	2.185419258	2.600799293	1.550008136	0	0	0	1.73026833	2.127048614	0	2.34815217	1.986717258	0	0	3.008613165	1.750008685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_818887__full-cat_1	3.057925046	3.871778133	3.357397696	0	3.699207992	0	3.726330891	3.239561411	3.283749366	3.686346418	3.807874744	3.554525431	0	2.32809352	2.643318558	6.845438707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_847462__full-cat_1	20.26706301	17.80547208	5.736745978	4.740400035	5.951342885	4.394248342	4.513290282	7.048021411	16.9028055	13.04528983	15.68954768	13.125159	7.654853481	7.597643662	8.804960015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_848345__full-cat_2	8.076910719	0	7.143764433	10.97894536	10.4250407	9.733712574	13.38873295	12.03220516	12.59206679	7.886088113	13.69731176	9.491862924	15.67849548	14.38493169	15.41325641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_849046__full-cat_2	2.575969468	0	2.493740026	2.459641528	0	3.931695885	1.782384846	2.389374075	1.393304014	2.13774427	2.737254888	2.638816664	4.375625883	2.292276697	1.372914763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_851006__full-cat_1	4.487172622	4.154217875	4.266812063	3.600020781	4.657129621	4.977466657	4.257919353	3.328056747	4.107957374	4.763634868	4.172106241	3.456062123	2.970242627	3.836877206	2.943529253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_870220__full-cat_1	3.124401677	0	3.340238934	3.913066067	2.945099476	3.800974538	3.215589034	2.522117079	3.120216031	3.299195881	3.570572405	3.593910754	2.740995713	3.563773927	4.58004365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_886952__full-cat_1	40.52581644	25.93738299	31.08595652	27.98401247	50.34183879	40.35267413	34.46986365	15.22435836	24.58233091	29.58335082	30.04357986	29.91315307	19.75510364	14.76996255	10.57693534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_894958__full-cat_1	0	0	0	0	0	0	0	1.750943436	0	0	0	0	0	3.621976265	2.064863804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_897953__full-cat_1	0	0	1.761632863	0	0	0	1.808443104	2.202901759	0	0	0	0	0	3.61302206	1.695092094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_906136__full-cat_2	0	0	1.818828735	0	0	0	0	1.694053577	0	0	0	0	0	3.53691131	2.617690815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_934267__full-cat_2	3.888882939	0	3.374556458	4.170210408	0	0	1.996062561	3.147905527	0	0	2.698624275	0	0	7.94685769	2.130763713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_939078__full-cat_2	3.639595571	3.236288713	3.660535818	2.604983982	4.687701588	4.5149142	5.498292433	4.75030322	6.188101394	5.075038561	4.337666012	5.031475056	5.003563083	3.724949633	7.366145343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_972787__full-cat_1	17.27561459	0	14.21317423	18.10072561	0	13.70563041	11.62719471	15.29705095	0	12.61605772	13.74697969	0	16.92440262	19.58284819	4.938832042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1014052__full-cat_1	5.002366515	6.613797296	4.47843679	4.438534938	6.144965342	5.208742885	4.883317545	3.634629875	6.10306406	4.915128557	3.30567677	3.30836716	3.199489541	3.711518324	2.178358091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1027728__full-cat_1	2.376539574	0	2.327871997	0	2.11965637	2.835647671	2.22016358	2.256631071	2.00164802	1.725344785	2.091571779	2.372965731	0	2.126623889	3.280351008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1035962__full-cat_2	6.265422512	0	4.838770785	6.059662309	3.984546349	3.861307467	4.403845598	4.200367917	3.028637363	0	3.548497768	4.509619522	4.545069254	12.58961342	2.621351921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1040108__full-cat_1	0	0	0	0	0	0	0	0	0	0	2.450284618	3.475754784	3.638048855	5.265073038	6.542396485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1061437__full-cat_1	5.916420197	0	4.587108947	7.457185904	0	0	3.575192994	5.104284564	0	0	3.725094858	0	5.781009139	13.25222465	3.470728522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1075139__full-cat_2	3.315521993	0	2.173443142	3.801264179	0	0	2.360878173	2.597970224	0	0	2.130202393	0	0	5.188962289	1.266742688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1079744__full-cat_2	2.044156417	0	1.876024607	0	0	0	1.605188691	2.262952166	0	2.061997425	1.876344077	0	0	3.013090268	1.867164078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1122487__full-cat_1	0	0	2.081929747	0	0	0	1.891829529	2.092282589	2.217512022	3.147702192	2.853146728	2.993284574	0	2.887731386	3.485372946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1127239__full-cat_1	0	0	5.03323675	0	0	0	5.295038021	4.231973394	5.383517387	5.958751744	5.938077136	7.768755028	0	6.863398782	8.120333187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1206041__full-cat_2	0	0	1.223991664	0	0	0	0	1.450691402	0	0	1.269291581	0	0	2.874300077	1.8195697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1144927__full-cat_2	7.470311457	0	5.473644966	8.709367046	0	5.289186791	4.726967997	6.254723934	0	5.840923319	5.982226409	0	8.432299538	9.818286712	1.936725093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1240298__full-cat_2	3.124401677	4.17775452	4.724379041	0	3.597301436	3.016646459	3.158260867	3.874831502	3.578109369	3.82942379	4.376296626	4.755777793	3.418769198	4.463671615	6.15065814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1244629__full-cat_2	2.866804731	0	2.213480253	2.683245303	3.311963078	3.257978175	2.7778103	1.45385195	0	2.230323746	2.367504732	2.678201987	0	2.041558933	1.032431902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1245344__full-cat_1	0	0	0	0	0	0	2.214951928	2.809726921	0	0	0	0	0	4.853179569	2.566435331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1292466__full-cat_1	3.332141151	0	4.289690412	4.706859469	0	3.891473932	3.65857942	4.206689012	0	4.713136972	4.387333944	4.549004845	0	4.768114614	1.365592551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1297149__full-cat_2	5.833324408	0	4.318288348	7.077059486	0	0	0	3.76737288	0	0	0	0	0	12.12399472	2.273546848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1363957__full-cat_1	3.215807046	3.142142132	2.56809466	0	2.710714396	3.197645246	2.251433489	1.984823967	2.557661359	2.735302707	2.395098027	2.697894649	0	2.708647269	3.229095523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1376342__full-cat_2	0	0	0	0	0	0	0	1.014535817	0	0	0	0	0	2.090807065	3.426795249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1466025__full-cat_2	0	0	3.803525499	0	0	4.886967263	4.794719468	5.252830307	3.316456033	0	5.761480047	4.785316785	5.521860454	6.33957774	4.093116548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1490173__full-cat_1	0	0	2.802597736	0	3.852067826	0	2.199316973	2.171296282	4.670512046	4.182909063	5.86081591	4.283153913	3.598179826	4.230862263	4.858287709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1499066__full-cat_2	0	0	2.939867829	0	0	0	2.611037449	3.403909892	0	0	2.522027185	0	0	6.590295504	2.387041135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1515440__full-cat_2	0	0	0	0	0	0	0	2.17445683	0	0	0	0	0	5.918730065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1542833__full-cat_1	3.099472941	2.90677568	4.095224447	2.772686813	2.965480787	3.931695885	3.252070596	2.904543353	2.773525361	3.198200088	3.5981657	3.879454349	3.538376284	3.765243559	6.549718698	0	0	0	0	0	0	10.0187137	6.690718107	0	0	0	0	0	7.386650219	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1542986__full-cat_2	0	0	1.961818415	0	0	0	2.100295593	2.082800946	0	0	1.815638827	0	0	4.217430954	1.380236975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1553500__full-cat_1	0	0	1.555727723	0	0	0	1.433204189	0.960806506	1.543754682	0	1.583855147	0	0	2.448975299	3.50001737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1594329__full-cat_1	12.91308566	0	9.940642582	0	0	0	10.96010331	13.62512121	8.287869415	0	9.133380726	0	0	20.11114633	10.89545156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1605591__full-cat_2	2.841875994	0	2.659608056	4.080768898	3.58711078	3.750697097	4.221437792	4.345753112	2.897810695	3.273946933	5.077166325	3.741605717	4.604872797	5.202393597	3.426795249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erpe_2018_sw_42hr_WHONDRS-SW48-000099_B_k121_1607412__full-cat_2	0	0	0	0	0	0	0	0	0	0	0	0	0	3.420506634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
